Deprotection	FG	onDNAincompatible
9.7.61_ESTER_HYDROLYSIS_FROM_ESTERS_METHYL_ETHYL_AND_Null	O_IODO_SEC_ANILINE	0
9.7.61_ESTER_HYDROLYSIS_FROM_ESTERS_METHYL_ETHYL_AND_Null	TRIAZINE_DICHLORO	1
9.7.61_ESTER_HYDROLYSIS_FROM_ESTERS_METHYL_ETHYL_AND_Null	TRIAZINE_MONOCHLORO	1
9.7.61_ESTER_HYDROLYSIS_FROM_ESTERS_METHYL_ETHYL_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
9.7.61_ESTER_HYDROLYSIS_FROM_ESTERS_METHYL_ETHYL_AND_Null	calc_SEC_ALIPHATIC_BOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	NO_FG	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	ALDEHYDES	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	ALKYNES_TERMINAL	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	AMINES_ALIPHATIC_SECONDARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	AZIDE	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	CARBOXYLIC_ACIDS	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	THIOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	calc_THIOPHENOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	calc_NITRO	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	calc_PHENOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	SEC_FMOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	SULFONYL_CHLORIDES	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	BORONICS_AROMATIC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	TERT_FMOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	ESTERS_METHYL_ETHYL	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	NITRO_FLUORO	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	SEC_ANILINE_BOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	TERT_ANILINE_BOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	O_NITRO_SEC_ANILINE	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	calc_ARYLHALIDE	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	AMINES_ALIPHATIC_PRIMARY	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	ISOCYANATES	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	ISOTHIOCYANATES	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	O_IODO_ANILINE	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	HYDRAZINES_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	A_H_KETONES	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	KETONES_A_BROMO	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	YNONES	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	AMIDINES_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	AMIDINES_SECONDARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	GUANIDINES_SECONDARY_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	GUANIDINES_SECONDARY_SECONDARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	GUANIDINES_TERTIARY_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	GUANIDINES_TERTIARY_SECONDARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	calc_NAS_ELECTROPHILE	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	O_AMINO_PHENOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	O_AMINO_THIOPHENOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	O_IODO_SEC_ANILINE	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	TRIAZINE_DICHLORO	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	TRIAZINE_MONOCHLORO	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_PRIMARY_AND_Null	calc_SEC_ALIPHATIC_BOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	NO_FG	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	ALDEHYDES	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	ALKYNES_TERMINAL	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	AMINES_ALIPHATIC_SECONDARY	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	AZIDE	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	CARBOXYLIC_ACIDS	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	THIOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	calc_THIOPHENOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	calc_NITRO	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	calc_PHENOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	SEC_FMOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	SULFONYL_CHLORIDES	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	BORONICS_AROMATIC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	TERT_FMOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	ESTERS_METHYL_ETHYL	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	NITRO_FLUORO	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	SEC_ANILINE_BOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	TERT_ANILINE_BOC	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	O_NITRO_SEC_ANILINE	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	calc_ARYLHALIDE	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	AMINES_ALIPHATIC_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	ISOCYANATES	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	ISOTHIOCYANATES	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	O_IODO_ANILINE	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	HYDRAZINES_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	A_H_KETONES	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	KETONES_A_BROMO	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	YNONES	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	AMIDINES_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	AMIDINES_SECONDARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	GUANIDINES_SECONDARY_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	GUANIDINES_SECONDARY_SECONDARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	GUANIDINES_TERTIARY_PRIMARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	GUANIDINES_TERTIARY_SECONDARY	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	calc_NAS_ELECTROPHILE	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	O_AMINO_PHENOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	O_AMINO_THIOPHENOLS	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	O_IODO_SEC_ANILINE	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	TRIAZINE_DICHLORO	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	TRIAZINE_MONOCHLORO	1
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
9.7.8_AMINO_TO_GUANIDINO_FROM_AMINES_ALIPHATIC_SECONDARY_AND_Null	calc_SEC_ALIPHATIC_BOC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	NO_FG	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	ALDEHYDES	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	ALKYNES_TERMINAL	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	AMINES_ALIPHATIC_SECONDARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	AZIDE	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	CARBOXYLIC_ACIDS	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	THIOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	calc_THIOPHENOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	calc_NITRO	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	calc_PHENOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	SEC_FMOC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	SULFONYL_CHLORIDES	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	BORONICS_AROMATIC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	TERT_FMOC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	ESTERS_METHYL_ETHYL	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	NITRO_FLUORO	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	SEC_ANILINE_BOC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	TERT_ANILINE_BOC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	O_NITRO_SEC_ANILINE	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	calc_ARYLHALIDE	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	AMINES_ALIPHATIC_PRIMARY	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	ISOCYANATES	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	ISOTHIOCYANATES	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	O_IODO_ANILINE	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	HYDRAZINES_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	A_H_KETONES	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	KETONES_A_BROMO	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	YNONES	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	AMIDINES_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	AMIDINES_SECONDARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_SECONDARY_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_SECONDARY_SECONDARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_TERTIARY_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_TERTIARY_SECONDARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	calc_NAS_ELECTROPHILE	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	O_AMINO_PHENOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	O_AMINO_THIOPHENOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	O_IODO_SEC_ANILINE	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	TRIAZINE_DICHLORO	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	TRIAZINE_MONOCHLORO	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_primary_AND_Null	calc_SEC_ALIPHATIC_BOC	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	NO_FG	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	ALDEHYDES	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	ALKYNES_TERMINAL	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	AMINES_ALIPHATIC_SECONDARY	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	AZIDE	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	CARBOXYLIC_ACIDS	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	THIOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	calc_THIOPHENOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	calc_NITRO	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	calc_PHENOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	SEC_FMOC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	SULFONYL_CHLORIDES	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	BORONICS_AROMATIC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	TERT_FMOC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	ESTERS_METHYL_ETHYL	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	NITRO_FLUORO	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	SEC_ANILINE_BOC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	TERT_ANILINE_BOC	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	O_NITRO_SEC_ANILINE	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	calc_ARYLHALIDE	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	AMINES_ALIPHATIC_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	ISOCYANATES	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	ISOTHIOCYANATES	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	O_IODO_ANILINE	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	HYDRAZINES_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	A_H_KETONES	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	KETONES_A_BROMO	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	YNONES	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	AMIDINES_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	AMIDINES_SECONDARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_SECONDARY_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_SECONDARY_SECONDARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_TERTIARY_PRIMARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_TERTIARY_SECONDARY	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	calc_NAS_ELECTROPHILE	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	O_AMINO_PHENOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	O_AMINO_THIOPHENOLS	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	O_IODO_SEC_ANILINE	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	TRIAZINE_DICHLORO	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	TRIAZINE_MONOCHLORO	1
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
X.X.X_Triazine_Dichloro_FROM_amines_aliphatic_secondary_AND_Null	calc_SEC_ALIPHATIC_BOC	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	NO_FG	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	ALDEHYDES	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	ALKYNES_TERMINAL	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	AMINES_ALIPHATIC_SECONDARY	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	AZIDE	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	CARBOXYLIC_ACIDS	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	THIOLS	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	calc_THIOPHENOLS	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	calc_NITRO	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	calc_PHENOLS	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	SEC_FMOC	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	SULFONYL_CHLORIDES	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	BORONICS_AROMATIC	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	TERT_FMOC	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	ESTERS_METHYL_ETHYL	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	NITRO_FLUORO	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	SEC_ANILINE_BOC	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	TERT_ANILINE_BOC	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	O_NITRO_SEC_ANILINE	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	calc_ARYLHALIDE	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	AMINES_ALIPHATIC_PRIMARY	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	ISOCYANATES	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	ISOTHIOCYANATES	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	O_IODO_ANILINE	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	HYDRAZINES_PRIMARY	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	A_H_KETONES	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	KETONES_A_BROMO	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	YNONES	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	AMIDINES_PRIMARY	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	AMIDINES_SECONDARY	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	GUANIDINES_SECONDARY_PRIMARY	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	GUANIDINES_SECONDARY_SECONDARY	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	GUANIDINES_TERTIARY_PRIMARY	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	GUANIDINES_TERTIARY_SECONDARY	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	calc_NAS_ELECTROPHILE	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	O_AMINO_PHENOLS	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	O_AMINO_THIOPHENOLS	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	O_IODO_SEC_ANILINE	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	TRIAZINE_DICHLORO	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	TRIAZINE_MONOCHLORO	1
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
X.X.X_Esters_methyl_ethyl_WITH_Amines_FROM_aldehydes_AND_Null	calc_SEC_ALIPHATIC_BOC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	NO_FG	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	ALDEHYDES	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	ALKYNES_TERMINAL	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	AMINES_ALIPHATIC_SECONDARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	AZIDE	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	CARBOXYLIC_ACIDS	1
